matched_id,text
7896784900475,shampoo balai sun care bisnaga 250ml
7730931130257,vinho uruguaio tinto familia traversa noble alianza reserva garrafa 750ml
7896089013405,cafe torrado moido extraforte pilao pacote 500g
7891097102264,whey po chocolate parmalat fit pacote 450g
7891155013884,copo bristol rocks 320ml
7896512937834,nectarina nac 500g
7896100501546,vinho brasileiro tinto fracao unica pinot noir garrafa 750ml
7798117740164,azeite oliva borges extra virgem organico vidro 500ml
7896331100372,doce leite pastoso aviacao pote 400g
7897557500861,salsa desidratada kitano pacote 8g
7896436100628,agua mineral natural gas minalba garrafa 1 5l
2191700000006,lima persia granel 200g aprox 1 2
7894904070565,bisteca suina congelada seara 800g
7896005800577,cafe capsula torrado moido descafeinado baggio caixa 50g 10
7506339389876,amaciante roupa concentrado lirios campo downy frasco 1l
7908324405156,condicionador mari maria hair ox cosmeticos vita glow bisnaga 240ml
7908416635164,caneca porto brasil roma 320ml
7896353300927,gnocchi recheado catupiry 400g
7702025117017,biscoito salgado dux cracker golden 120g
2128120000002,tilapia vermelha inteira fresca 600g
7898380412420,pao batata gluten leite lactose paozinho belive 198g
7891035040429,tira manchas gel roupas coloridas vanish frasco 500ml
7892840818678,biscoito cookie chocolate toddy pacote 133g
7891000551615,cafe capsula torrado moido doppio espresso nescafe dolce gusto caixa 80g 10
7897701101715,raizes batata doce laranja roxa chips 45g
7896082822950,saco lixo pia banheiro lavanda 1kg embalixo 100
7893500045434,tio joao 7 cereais integrais institucional 1kg
7891150067899,tira manchas liquido roupas brancas coloridas fresh brilhante utile frasco 2l
7896359035236,conjunto bule termico 700ml pote 480ml sanremo sr1011 63
7898311850963,zaatar 80g vidro
7891095154074,canela po kitano pacote 50g
7898024395232,pao doce creme coco 140g
7891962036991,biscoito wafer recheio avela qualita exclusive pacote 125g
611269991000,pack energetico red bull lata 4 250ml cada
7891035210006,limpador multiuso veja gold original 3 500ml
7896005801819,cafe torrado moido extraforte cafe brasileiro pacote 500g
7898970554530,biscoito emporio cerrado amanteigado tipo rosquinhas caras brasil pacote 250g
7896007546039,protetor diario abas suave intimus pacote 80 leve pague menos
7891991001342,refrigerante guarana diet antarctica garrafa 2l
7896089013405,cafe capsula torrado moido espresso extraforte pilao caixa 104g 20 embalagem economica
7896333093610,panettone chocolate recheio brigadeiro santa edwiges 500g
2115180000004,pescada branca pequena limpa fresca 600g
7896029230442,suco integral organico uva tinto taeq garrafa 300ml
7894904578658,lasanha quatro queijos seara gourmet caixa 350g
7501007457826,condicionador dove brilho oleo micelar frasco 400ml
7891150091214,shampoo dove brilho oleo micelar frasco 400ml
7896060401603,lava roupas po coco milao 500g
2346090000000,frango miudos seara dagranja 1 9kg
2091640000008,polpa goiaba demarchi 100g
17896062801057,agua mineral natural gas minalba garrafa 510ml
7896227310243,alho organico famo pacote 150g
8003340005003,chocolate lindt gold bunny leite 10g
7897557516626,estragao flocos cia ervas 3g
7898635640202,sal parrilla argentino original br spices churrasco frasco 500g
7898949961079,colher sorvete vermelha qualita homemade
7898268721880,aneis cebola empanados pre fritos congelados mccain pacote 400g
7896512921789,sabonete barra vegetal limao siciliano flor ype flow pack 85g
7898970938002,tempero fresco pasta refogados salsinha cebolinha horta temperos squeeze 200g
40122571,molho salada queijo liza 234ml
7896228100553,capeletti recheio queijo massa leve bandeja 400g
7896333063507,pote mantimentos quadrado flat 1400ml tampa bambu oikos coz01786nat
7896090101368,pano multiuso rosa perfex 5
7509546693729,escova dente colgate twister 2
8001876020026,azeite italiano extra virgem colavita decanter vidro 250ml
7891150083547,sabonete liquido glicerina bromelia lux botanicals essencias brasil frasco 300ml
7896091270025,massa folhada semilaminada congelada arosa caixa 400g
7891010253196,protetor solar facial pele oleosa neutrogena sun fresh derm care cor fps 70 40g
7897807415778,refratario retangular branco pequeno finlandek
2202060000008,centro file mignon congelado swift 2kg
7896333000083,cafe torrado moido tradicional qualita pacote 500g
7896045104499,bebida lactea uht cappuccino chocolate zero lactose 3 coracoes power whey caixa 250ml
7898367983813,cerveja american ipa puro malte eisenbahn garrafa 355ml
2551780000004,queijo gorgonzola forma quata pedaco 200g
7891035040702,tira manchas po vanish oxi action pacote 400g refil economico
7891035210006,limpador multiuso original veja gold squeeze 500ml
7896029017647,racao umida sheba sache cortes selecionados sabor carne molho gatos adultos 85g
7896005806692,cafe capsula torrado moido organico astro cafe caixa 50g 10
7894904268573,mortadela defumada seara gourmet 180g
7894904296989,pao queijo tradicional seara gourmet pacote 300g
2093550000000,batata doce branca 800g aprox 2 3
7899706197588,condicionador l oreal paris elseve cachos longos sonhos frasco 400ml
7899970402173,chocolate pedacos cafe cappuccino hershey s coffee creations pacote 85g
7896594971153,sorbet acai frooty zero pote 650g
7896632784523,salsicha frankfurt prieto 270g
7894904095872,sobrecoxa frango congelada organica korin 700g
7798117740164,azeite portugues oliva extra virgem parus vidro 500ml
7898965094089,kombucha organica tropical tao basic garrafa 275ml
7894900701517,refrigerante acucar coca cola lata 310ml
7908267516728,hamburguer bovino vpj angus beef 100g
7896756802721,vinho brasileiro branco suave marcelle chardonnay alvarinho moscato serra gaucha garrafa 750ml
7891095300617,polvilho azedo yoki pacote 500g
7622210573452,chiclete trident tutti frutti 25 2g embalagem economica 14
7891300910679,molho 4 queijos tom hunts lata 680g
2168270000002,linguica calabresa prieto 500g
7891112265714,frigideira aluminio turin revestimento interno antiaderente tramontina 24cm
2203430000000,traira espalmada fresca 300g
7891021005517,cafe torrado moido melitta sabor fazenda caixa 500g
7891021002196,filtro papel cafeteira eletrica melitta 2 caixa 30
7896333016664,prato raso nude
7896267702091,vinagre alcool colorido qualita frasco 750ml
7896324275131,cookie classic gotas chocolate 60g
7509546668048,escova dental macia colgate classic clean cabeca normal
7898115900116,bolinho recheio chocolate light suavipan 40g
7622210661609,biscoito club social recheado queijo tomate manjericao multipack 106g
7891040166183,pano chao branco qualita 40cm x 67cm 3 embalagem economica
7898916944739,alface americana juliene 150g
7892940000010,desodorante aerossol feel free above women zero 150ml spray
7898307830542,doce abobora coco 100g
7896034301632,suco integral organico uva tinto taeq garrafa 1l
7891172151125,guardanapo papel folha dupla snob 23 5cm x 23 5cm pacote 50
7500435118583,creme pentear pantene hidratacao frasco 240g
7896005312100,cha mate organico limao poder terra caixa 1l
7891000359822,bebida lactea uht chocolate zero lactose nescau caixa 180ml
7891048050613,gelatina po sabor amora dr oetker caixa 20g
7894650126165,repelente liquido eletrico 45 noites perfume raid caixa 3 32 9ml cada refil embalagem economica
7891149011001,cerveja brahma chopp pilsen 350ml lata pack
7896412800641,macarrao semola parafuso galo pacote 500g
8001250152091,macarrao italiano capelli d angelo cecco 500g
7891048046623,gelatina po sabor cereja diet dr oetker caixa 12g
7891515531676,salame pepperoni negrini 300g
7898212852509,farinha panko qualita 200g
7898553445613,suco integral maca natural one refrigerado garrafa 900ml
7898955705490,bebida vegetal tal castanha amendoa 1l
7890291542005,manga espada granel 300g 1
7891150020689,lava roupas liquido omo lavagem perfeita galao 3l
7891150065178,amaciante roupa concentrado frescor intenso comfort frasco 1l
7891150075962,gel fixador media nous men pote 250g
4011800101312,geleia damasco qualita exclusive vidro 340g
7804340901057,vinho chileno tinto seco gran reserva oveja negra carmenere valle del maule garrafa 750ml
7891121031003,coquetel alcoolico composto negroni classico aptk spirits garrafa 750ml
7896249501919,massa folhada mezzani pacote 300g
7891150088702,tempero frango taeq 24g
7730931130042,vinho uruguaio tinto sauvignon club des sommeliers garrafa 750ml
7896037916185,steinhaeger becosa garrafa 980ml
7892840817107,salgadinho trigo pimenta mexicana torcida pacote 100g
20173487,salada alface crespa higienizada 150g
7792756010022,vinho argentino lagarde rose garrafa 750ml
7893500020110,arroz vermelho tipo 1 tio joao caixa 500g
7892840822446,salgadinho milho queijo nacho doritos pacote 120g
7896024761538,salgadinho trigo cebola salsa qualita pacote 50g
4005808335435,locao deo hidratante pele seca nivea soft milk frasco 200ml
7896333000083,cafe torrado moido coado vacuo pilao cafeteria pacote 500g
20176518,molho tomate la vera pasta vidro 500g
7896003740011,biscoito marilan maizena pacote 170g
618231021307,salgadinho milho sabor presunto qualita 50g
7896436100628,agua mineral natural gas minalba garrafa 1 5l
7899715901961,vermute rosso cinzano garrafa 1l
7896333041581,polpa fruta abacaxi hortela qualita pacote 100g
2380100000000,queijo mussarela palito gioia
7896007550036,roupa intima descartavel plenitud femme g xg pacote 8
7897773304212,suisse chocolat diet pct 200g
7891150102576,condicionador hidratacao glicerinada dove baby frasco 200ml
700083270313,racao gatos carnilove adulto truta 400g
2266730000002,picanha bovina cabana las lilas 1 3kg
7891097102387,cream cheese catupiry pote 150g
7891098038456,cha matte leao natural granel 250g
7891962079363,cesta natal bauducco caixa 2 755kg 20
78933354,antitranspirante roll on invisible dry dove men care 50ml
27897123881039,agua mineral natural gas tampa pilfer prata garrafa 300ml
7898912704023,cafe torrado graos organico orfeu pacote 250g
7896089013405,cafe soluvel po pilao cafeteria vidro 70g
7898963213130,queijo cabra el pastor abacaxi 110g
7896022207731,bisc maizena bauducco 170g
2088080000002,queijo minas frescal jersey vale 600g
7898292633159,carne moida frango congelado swift 500g
2057600000006,costela suina salgada defumada prieto 300g
2547060000000,queijo mussarela qualita peca 450g
7891097105678,iogurte integral grego morango tradicional batavo bandeja 510g 6
7896083800452,alvejante 3 1 cloro super candida plus frasco 2l
7892840812874,refrigerante h2oh limoneto garrafa 1 5l
7896183300845,shampoo caes claro sanol dog 500ml
7899923606313,conjunto 5 copos cervejas especiais
7891150022010,saponaceo cremoso multiuso original cif squeeze 250ml
7897685916817,pe moca doces brasil 160g
7897173075040,panettone gotas chocolate meio amargo wickbold caixa 400g
5601996333001,vinho brasileiro tinto seco assemblage club des sommeliers serra gaucha garrafa 750ml
4005900945709,sabonete gel limpeza profunda poros facial nivea acne control bisnaga 150g
7896333063507,pote mantimentos quadrado flat 1100ml tampa bambu oikos coz01785nat
7898917121672,acafrao organico 150g
7501009224037,aparelho descartavel barbear gillette prestobarba ultragrip 2
2202130000006,bacalhau porto borbolet 500g
7894904574209,caldo verde congelado seara panelinha pote 300g
7898116310143,ovos branco grandes bandeja 12
2997900000002,maminha bovina extra limpa resfriada bassi 1 188kg
7896859100601,suco maracuja fabricacao propria garrafa 500ml
7896098902141,amaciante roupa concentrado ype green frasco 1l
7898316220099,biscoito rosquinha mabel banana canela 300g
7908109134066,carne moida resfriado suino 500g
2591210000006,lombo suino pururuca resfriado 800g
2806440000000,costela bovina ja pro forno congelado swift 1 6kg
7896034302493,espumante brasileiro rose brut cuvee amitie chardonnay pinot noir serra gaucha garrafa 750ml
7891025116943,iogurte natural zero lactose yopro pote 160g
9002490275013,energetico frutas tropicais red bull lata 250ml the tropical edition
7894650009611,kit aparelho eletrico refil repelente liquido 45 noites base plantas raid essencial 25 2ml
7897173093365,bolo suico nozes casa suica premium caixa 270g
2265290000002,linguica calabresa enroladinha aurora 700g
7500435260374,condicionador pantene bambu nutre cresce bisnaga 250ml
4005900950918,antitranspirante aerossol essencial above women derma clinical 150ml spray
7894904277964,tiras carne incrivel 100 vegetal 200g
7898651410049,bolo chocolate bandeja 500g
7891048036068,cha branco hortela limao taeq caixa 24g 15 saquinhos
4005808890590,hidratante suave rosto corpo maos nivea soft pote 49g
2997900000002,picanha bovina extra limpa pedaco bassi vacuo 1 4kg
2997900000002,fraldinha extra limpa bovina bassi 1 2kg
2325510000004,short rib bassi osso congelada 600g
7891150075443,pack barra fibras vegana castanhas mae terra fitfibras caixa 54g 3
7891515534714,salame italiano fatiado borda temperada pimenta preta sadia speciale 100g
7898367983813,cerveja american ipa vedett garrafa 330ml
7613034968388,formula infantil nan supreme 2 hmo 800g
7891035050602,tira mancha po white qualita 900g
7891515475642,macarrao sugo 700g
7898994810353,picanha suina confraria grill 600g
7891515580827,ervilha congelada fresca sadia veg tal pacote 1 05kg
7898994638834,geleia cristalizada nut 170g
7891000086131,cereal infantil aveia quinoa cevada mucilon selecao natureza caixa 100g
7898553443862,suco goiaba natural one refrigerado garrafa 900ml
7896181712336,pasta amendoim integral cacau guimaraes 450g
7898206502250,limonada organica native 1l
2399320000004,bolo alpes 1kg
7896333001035,panettone chocolate recheio baunilha visconti caixa 450g
8002720001253,biscoito bonomi mil folhas glaceada 135g
7896495000174,desentupidor liquido ralos vasos sanitarios diabo verde 1l
7893880123388,combinado salmao 17 pecas
7896020696872,iogurte parcialmente desnatado coco fazenda bela vista frasco 180g
